File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Segment Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
H19005015.OSCHP	3.33	Gain	1	p11.2	27179.039	263	74	FAM72B, HIST2H2BA, FCGR1B, SRGAP2-AS1, SRGAP2D, SRGAP2B, SRGAP2C, EMBP1, ANKRD20A12P, LOC102723769, MIR6077, LOC100132057, LINC01138, PPIAL4G, FAM72D, FAM72C, NBPF20, NBPF19, LINC00623, LINC00869, PPIAL4C, PPIAL4A, NBPF8, PFN1P2, NBPF9, LOC100996724, PDE4DIP, SEC22B, NOTCH2NLA, NOTCH2NLB, NOTCH2NLR, NOTCH2NLC, NBPF25P, NBPF10, LINC01719, HJV, TXNIP, POLR3GL, ANKRD34A, LIX1L, LIX1L-AS1, RBM8A, GNRHR2, PEX11B, ITGA10, ANKRD35, PIAS3, MIR6736, NUDT17, POLR3C, RNF115, CD160, PDZK1, GPR89A, PDZK1P1, PDE4DIPP1, NBPF11, LOC100505824, NBPF12, LOC728989, RNVU1-8, NBPF13P, PRKAB2, CHD1L, PDIA3P1, FMO5, LINC00624, BCL9, ACP6, GJA5, GJA8, GPR89B, LOC101927468, MIR5087	35	FAM72B (614711), FCGR1B (601502), SRGAP2B (614703), SRGAP2C (614704), FAM72D (614712), FAM72C (616853), NBPF20 (614007), NBPF19 (614006), NBPF8 (613998), PFN1P2 (608609), NBPF9 (613999), PDE4DIP (608117), SEC22B (604029), NBPF10 (614000), HJV (608374), TXNIP (606599), POLR3GL (617457), RBM8A (605313), PEX11B (603867), ITGA10 (604042), PIAS3 (605987), POLR3C (617454), CD160 (604463), PDZK1 (603831), GPR89A (612821), NBPF12 (608607), PRKAB2 (602741), CHD1L (613039), FMO5 (603957), BCL9 (602597), ACP6 (611471), GJA5 (121013), GJA8 (600897), GPR89B (612806), NBPF11 (614001)	CytoRegions Not Set				false	arr[hg19] 1p11.2q21.2(120,647,619-147,826,658)x3-4	chr1:120647619-147826658
H19005015.OSCHP	3.33	Gain	1	q32.3	6262.101	510	38	PPP2R5A, SNORA16B, TMEM206, NENF, LINC01740, ATF3, FAM71A, BATF3, NSL1, TATDN3, SPATA45, FLVCR1-DT, FLVCR1, VASH2, ANGEL2, RPS6KC1, PROX1-AS1, LINC00538, PROX1, SMYD2, PTPN14, CENPF, KCNK2, KCTD3, USH2A, LOC102723833, ESRRG, GPATCH2, SPATA17, SPATA17-AS1, LINC00210, LINC01653, RRP15, TGFB2-AS1, TGFB2, MIR548F3, TGFB2-OT1, C1orf143	22	PPP2R5A (601643), NENF (611874), ATF3 (603148), BATF3 (612470), NSL1 (609174), FLVCR1-DT (610864), FLVCR1 (609144), VASH2 (610471), RPS6KC1 (617517), LINC00538 (614635), PROX1 (601546), SMYD2 (610663), PTPN14 (603155), CENPF (600236), KCNK2 (603219), KCTD3 (613272), USH2A (608400), ESRRG (602969), GPATCH2 (616836), SPATA17 (611032), RRP15 (611193), TGFB2 (190220)	CytoRegions Not Set				false	arr[hg19] 1q32.3q41(212,500,432-218,762,533)x3-4	chr1:212500432-218762533
H19005015.OSCHP	3.0	Gain	1	q32.1	1862.389	134	38	CAMSAP2, GPR25, INAVA, MROH3P, KIF21B, CACNA1S, ASCL5, TMEM9, IGFN1, PKP1, TNNT2, LAD1, TNNI1, PHLDA3, CSRP1, RPS10P7, NAV1, IPO9-AS1, MIR5191, MIR1231, IPO9, MIR6739, SHISA4, LMOD1, TIMM17A, SNORA70H, RNPEP, ELF3-AS1, MIR6740, ELF3, GPR37L1, ARL8A, PTPN7, PTPRVP, LGR6, UBE2T, PPP1R12B, SYT2	26	CAMSAP2 (613775), GPR25 (602174), KIF21B (608322), CACNA1S (114208), TMEM9 (616877), IGFN1 (617309), PKP1 (601975), TNNT2 (191045), LAD1 (602314), TNNI1 (191042), PHLDA3 (607054), CSRP1 (123876), NAV1 (611628), MIR1231 (617040), SHISA4 (617326), LMOD1 (602715), TIMM17A (605057), RNPEP (602675), ELF3 (602191), GPR37L1 (617630), ARL8A (616597), PTPN7 (176889), LGR6 (606653), UBE2T (610538), PPP1R12B (603768), SYT2 (600104)	CytoRegions Not Set				false	arr[hg19] 1q32.1(200,763,041-202,625,430)x3	chr1:200763041-202625430
H19005015.OSCHP	3.0	Gain	6	p21.31	642.179	60	14	ITPR3, LOC101929188, UQCC2, MIR3934, IP6K3, LEMD2, MLN, LINC01016, MIR7159, MIR1275, GRM4, HMGA1, MIR6835, SMIM29	8	ITPR3 (147267), UQCC2 (614461), IP6K3 (606993), LEMD2 (616312), MLN (158270), GRM4 (604100), HMGA1 (600701), SMIM29 (611419)	CytoRegions Not Set				false	arr[hg19] 6p21.31(33,577,291-34,219,470)x3	chr6:33577291-34219470
H19005015.OSCHP	3.0	Gain	7	q21.11	2377.653	166	7	MAGI2, MAGI2-AS3, GNAI1, LOC101927269, GNAT3, CD36, SEMA3C	5	MAGI2 (606382), GNAI1 (139310), GNAT3 (139395), CD36 (173510), SEMA3C (602645)	CytoRegions Not Set				false	arr[hg19] 7q21.11(78,678,353-81,056,006)x3	chr7:78678353-81056006
H19005015.OSCHP	3.0	Gain	8	q24.21	1875.183	127	11	PVT1, MIR1205, MIR1206, MIR1207, MIR1208, LINC00824, LINC00976, LINC00977, CCDC26, MIR3686, GSDMC	3	PVT1 (165140), CCDC26 (613040), GSDMC (608384)	CytoRegions Not Set				false	arr[hg19] 8q24.21(128,970,900-130,846,083)x3	chr8:128970900-130846083
H19005015.OSCHP	2.67	Gain	1	p13.1	2727.151	195	24	CD58, IGSF3, MIR320B1, C1orf137, CD2, PTGFRN, CD101, LOC101929099, TTF2, MIR942, TRIM45, VTCN1, LINC01525, MAN1A2, LOC100996263, TENT5C, GDAP2, WDR3, SPAG17, TBX15, LOC105378933, WARS2, WARS2-IT1, LOC101929147	14	CD58 (153420), IGSF3 (603491), CD2 (186990), PTGFRN (601204), CD101 (604516), TTF2 (604718), TRIM45 (609318), VTCN1 (608162), MAN1A2 (604345), TENT5C (613952), WDR3 (604737), SPAG17 (616554), TBX15 (604127), WARS2 (604733)	CytoRegions Not Set				false	arr[hg19] 1p13.1p12(117,025,608-119,752,759)x2-3	chr1:117025608-119752759
H19005015.OSCHP	2.67	Gain	22	q11.21	1373.077	101	37	COMT, MIR4761, ARVCF, TANGO2, MIR185, DGCR8, MIR3618, MIR1306, TRMT2A, MIR6816, RANBP1, SNORA77B, ZDHHC8, CCDC188, LOC284865, LINC00896, RTN4R, MIR1286, DGCR6L, LOC101927859, FAM230A, GGTLC3, TMEM191B, PI4KAP1, RIMBP3, LINC01660, ZNF74, SCARF2, KLHL22, MED15, POM121L4P, TMEM191A, PI4KA, SERPIND1, SNAP29, CRKL, LINC01637	19	COMT (116790), ARVCF (602269), TANGO2 (616830), MIR185 (615576), DGCR8 (609030), TRMT2A (611151), RANBP1 (601180), ZDHHC8 (608784), RTN4R (605566), DGCR6L (609459), GGTLC3 (612340), RIMBP3 (612699), ZNF74 (194548), SCARF2 (613619), MED15 (607372), PI4KA (600286), SERPIND1 (142360), SNAP29 (604202), CRKL (602007)	CytoRegions Not Set				false	arr[hg19] 22q11.21(19,939,352-21,312,429)x2-3	chr22:19939352-21312429
H19005015.OSCHP	2.67	Gain	11	p15.3	2435.52	164	20	CTR9, EIF4G2, SNORD97, LOC101928053, ZBED5, ZBED5-AS1, GALNT18, CSNK2A3, MIR4299, MIR8070, USP47, DKK3, LINC02547, MICAL2, MIR6124, MICALCL, PARVA, TEAD1, LINC00958, RASSF10	11	CTR9 (609366), EIF4G2 (602325), ZBED5 (615251), GALNT18 (615136), USP47 (614460), DKK3 (605416), MICAL2 (608881), MICALCL (612355), PARVA (608120), TEAD1 (189967), RASSF10 (614713)	CytoRegions Not Set				false	arr[hg19] 11p15.3p15.2(10,786,141-13,221,661)x2-3	chr11:10786141-13221661
H19005015.OSCHP	2.67	Gain	12	p13.33	2874.943	248	31	ERC1, LINC00942, FBXL14, WNT5B, MIR3649, ADIPOR2, CACNA2D4, LRTM2, LINC00940, DCP1B, CACNA1C-IT2, CACNA1C, CACNA1C-AS4, CACNA1C-IT3, CACNA1C-AS2, CACNA1C-AS1, ITFG2-AS1, FKBP4, ITFG2, NRIP2, FOXM1, RHNO1, TULP3, TEAD4, TSPAN9, LOC100128253, LINC02417, PRMT8, THCAT155, CRACR2A, PARP11	17	ERC1 (607127), FBXL14 (609081), WNT5B (606361), ADIPOR2 (607946), CACNA2D4 (608171), DCP1B (609843), CACNA1C (114205), FKBP4 (600611), ITFG2 (617421), FOXM1 (602341), RHNO1 (614085), TULP3 (604730), TEAD4 (601714), TSPAN9 (613137), PRMT8 (610086), CRACR2A (614178), PARP11 (616706)	CytoRegions Not Set				false	arr[hg19] 12p13.33p13.32(1,357,859-4,232,802)x2-3	chr12:1357859-4232802
H19005015.OSCHP	2.67	Gain	1	q31.3	2364.111	168	16	F13B, ASPM, ZBTB41, CRB1, DENND1B, C1orf53, LHX9, NEK7, ATP6V1G3, PTPRC, MIR181A1HG, MIR181B1, MIR181A1, LINC01222, LINC01221, LOC400800	9	F13B (134580), ASPM (605481), CRB1 (604210), DENND1B (613292), LHX9 (606066), NEK7 (606848), PTPRC (151460), MIR181B1 (612744), MIR181A1 (612742)	CytoRegions Not Set				false	arr[hg19] 1q31.3q32.1(197,023,047-199,387,158)x2-3	chr1:197023047-199387158
